code,period,midpoint,basin,SEC
200710-201210,2007/10 - 2012/10,2010.3276,14,0.0694611594080925
200710-201210,2007/10 - 2012/10,2010.3276,15,0.031255465000867844
200710-201210,2007/10 - 2012/10,2010.3276,16,-0.05471102148294449
200710-201210,2007/10 - 2012/10,2010.3276,17,0.028263023123145103
200710-201210,2007/10 - 2012/10,2010.3276,18,-0.004920497536659241
200710-201210,2007/10 - 2012/10,2010.3276,all,0.0069303536
200711-201211,2007/11 - 2012/11,2010.4125,0,-0.15268827974796295
200711-201211,2007/11 - 2012/11,2010.4125,1,0.014801478944718838
200711-201211,2007/11 - 2012/11,2010.4125,2,-0.1711403727531433
200711-201211,2007/11 - 2012/11,2010.4125,3,0.007438007276505232
200711-201211,2007/11 - 2012/11,2010.4125,4,0.007953491061925888
200711-201211,2007/11 - 2012/11,2010.4125,5,0.012418694794178009
200711-201211,2007/11 - 2012/11,2010.4125,6,0.012032086960971355
200711-201211,2007/11 - 2012/11,2010.4125,7,0.03420451655983925
200711-201211,2007/11 - 2012/11,2010.4125,8,0.023354681208729744
200711-201211,2007/11 - 2012/11,2010.4125,9,-0.20071659982204437
200711-201211,2007/11 - 2012/11,2010.4125,10,-0.0020765436347573996
200711-201211,2007/11 - 2012/11,2010.4125,11,0.06399530172348022
200711-201211,2007/11 - 2012/11,2010.4125,12,0.029234960675239563
200711-201211,2007/11 - 2012/11,2010.4125,13,0.05153621360659599
200711-201211,2007/11 - 2012/11,2010.4125,14,0.0694611594080925
200711-201211,2007/11 - 2012/11,2010.4125,15,0.031255465000867844
200711-201211,2007/11 - 2012/11,2010.4125,16,-0.05471102148294449
200711-201211,2007/11 - 2012/11,2010.4125,17,0.028263023123145103
200711-201211,2007/11 - 2012/11,2010.4125,18,-0.004920497536659241
200711-201211,2007/11 - 2012/11,2010.4125,all,0.0069303536
200712-201212,2007/12 - 2012/12,2010.4945,0,-0.15268827974796295
200712-201212,2007/12 - 2012/12,2010.4945,1,0.014801478944718838
200712-201212,2007/12 - 2012/12,2010.4945,2,-0.1711403727531433
200712-201212,2007/12 - 2012/12,2010.4945,3,0.007438007276505232
200712-201212,2007/12 - 2012/12,2010.4945,4,0.007953491061925888
200712-201212,2007/12 - 2012/12,2010.4945,5,0.012418694794178009
200712-201212,2007/12 - 2012/12,2010.4945,6,0.012032086960971355
200712-201212,2007/12 - 2012/12,2010.4945,7,0.03420451655983925
200712-201212,2007/12 - 2012/12,2010.4945,8,0.023354681208729744
200712-201212,2007/12 - 2012/12,2010.4945,9,-0.20071659982204437
200712-201212,2007/12 - 2012/12,2010.4945,10,-0.0020765436347573996
200712-201212,2007/12 - 2012/12,2010.4945,11,0.06399530172348022
200712-201212,2007/12 - 2012/12,2010.4945,12,0.029234960675239563
200712-201212,2007/12 - 2012/12,2010.4945,13,0.05153621360659599
200712-201212,2007/12 - 2012/12,2010.4945,14,0.0694611594080925
200712-201212,2007/12 - 2012/12,2010.4945,15,0.031255465000867844
200712-201212,2007/12 - 2012/12,2010.4945,16,-0.05471102148294449
200712-201212,2007/12 - 2012/12,2010.4945,17,0.028263023123145103
200712-201212,2007/12 - 2012/12,2010.4945,18,-0.004920497536659241
200712-201212,2007/12 - 2012/12,2010.4945,all,0.0069303536
200801-201301,2008/01 - 2013/01,2010.5793,0,-0.18130561709403992
200801-201301,2008/01 - 2013/01,2010.5793,1,-0.02279653027653694
200801-201301,2008/01 - 2013/01,2010.5793,2,-0.17391575872898102
200801-201301,2008/01 - 2013/01,2010.5793,3,0.007588712498545647
200801-201301,2008/01 - 2013/01,2010.5793,4,0.011658849194645882
200801-201301,2008/01 - 2013/01,2010.5793,5,0.006506630685180426
200801-201301,2008/01 - 2013/01,2010.5793,6,0.010197240859270096
200801-201301,2008/01 - 2013/01,2010.5793,7,0.028361761942505836
200801-201301,2008/01 - 2013/01,2010.5793,8,0.022998759523034096
200801-201301,2008/01 - 2013/01,2010.5793,9,-0.20933255553245544
200801-201301,2008/01 - 2013/01,2010.5793,10,-0.004922804422676563
200801-201301,2008/01 - 2013/01,2010.5793,11,0.055406466126441956
200801-201301,2008/01 - 2013/01,2010.5793,12,0.024007461965084076
200801-201301,2008/01 - 2013/01,2010.5793,13,0.03288032487034798
200801-201301,2008/01 - 2013/01,2010.5793,14,0.0664404034614563
200801-201301,2008/01 - 2013/01,2010.5793,15,0.021279074251651764
200801-201301,2008/01 - 2013/01,2010.5793,16,-0.254018634557724
200801-201301,2008/01 - 2013/01,2010.5793,17,0.004570292308926582
200801-201301,2008/01 - 2013/01,2010.5793,18,-0.010370944626629353
200801-201301,2008/01 - 2013/01,2010.5793,all,0.0025706848
200802-201302,2008/02 - 2013/02,2010.6602,0,-0.18130561709403992
200802-201302,2008/02 - 2013/02,2010.6602,1,-0.02279653027653694
200802-201302,2008/02 - 2013/02,2010.6602,2,-0.17391575872898102
200802-201302,2008/02 - 2013/02,2010.6602,3,0.007588712498545647
200802-201302,2008/02 - 2013/02,2010.6602,4,0.011658849194645882
200802-201302,2008/02 - 2013/02,2010.6602,5,0.006506630685180426
200802-201302,2008/02 - 2013/02,2010.6602,6,0.010197240859270096
200802-201302,2008/02 - 2013/02,2010.6602,7,0.028361761942505836
200802-201302,2008/02 - 2013/02,2010.6602,8,0.022998759523034096
200802-201302,2008/02 - 2013/02,2010.6602,9,-0.20933255553245544
200802-201302,2008/02 - 2013/02,2010.6602,10,-0.004922804422676563
200802-201302,2008/02 - 2013/02,2010.6602,11,0.055406466126441956
200802-201302,2008/02 - 2013/02,2010.6602,12,0.024007461965084076
200802-201302,2008/02 - 2013/02,2010.6602,13,0.03288032487034798
200802-201302,2008/02 - 2013/02,2010.6602,14,0.0664404034614563
200802-201302,2008/02 - 2013/02,2010.6602,15,0.021279074251651764
200802-201302,2008/02 - 2013/02,2010.6602,16,-0.254018634557724
200802-201302,2008/02 - 2013/02,2010.6602,17,0.004570292308926582
200802-201302,2008/02 - 2013/02,2010.6602,18,-0.010370944626629353
200802-201302,2008/02 - 2013/02,2010.6602,all,0.0025706848
200803-201303,2008/03 - 2013/03,2010.7422,0,-0.18130561709403992
200803-201303,2008/03 - 2013/03,2010.7422,1,-0.02279653027653694
200803-201303,2008/03 - 2013/03,2010.7422,2,-0.17391575872898102
200803-201303,2008/03 - 2013/03,2010.7422,3,0.007588712498545647
200803-201303,2008/03 - 2013/03,2010.7422,4,0.011658849194645882
200803-201303,2008/03 - 2013/03,2010.7422,5,0.006506630685180426
200803-201303,2008/03 - 2013/03,2010.7422,6,0.010197240859270096
200803-201303,2008/03 - 2013/03,2010.7422,7,0.028361761942505836
200803-201303,2008/03 - 2013/03,2010.7422,8,0.022998759523034096
200803-201303,2008/03 - 2013/03,2010.7422,9,-0.20933255553245544
200803-201303,2008/03 - 2013/03,2010.7422,10,-0.004922804422676563
200803-201303,2008/03 - 2013/03,2010.7422,11,0.055406466126441956
200803-201303,2008/03 - 2013/03,2010.7422,12,0.024007461965084076
200803-201303,2008/03 - 2013/03,2010.7422,13,0.03288032487034798
200803-201303,2008/03 - 2013/03,2010.7422,14,0.0664404034614563
200803-201303,2008/03 - 2013/03,2010.7422,15,0.021279074251651764
200803-201303,2008/03 - 2013/03,2010.7422,16,-0.254018634557724
200803-201303,2008/03 - 2013/03,2010.7422,17,0.004570292308926582
200803-201303,2008/03 - 2013/03,2010.7422,18,-0.010370944626629353
200803-201303,2008/03 - 2013/03,2010.7422,all,0.0025706848
200804-201304,2008/04 - 2013/04,2010.8269,0,-0.18130561709403992
200804-201304,2008/04 - 2013/04,2010.8269,1,-0.02279653027653694
200804-201304,2008/04 - 2013/04,2010.8269,2,-0.17391575872898102
200804-201304,2008/04 - 2013/04,2010.8269,3,0.007588712498545647
200804-201304,2008/04 - 2013/04,2010.8269,4,0.011658849194645882
200804-201304,2008/04 - 2013/04,2010.8269,5,0.006506630685180426
200804-201304,2008/04 - 2013/04,2010.8269,6,0.010197240859270096
200804-201304,2008/04 - 2013/04,2010.8269,7,0.028361761942505836
200804-201304,2008/04 - 2013/04,2010.8269,8,0.022998759523034096
200804-201304,2008/04 - 2013/04,2010.8269,9,-0.20933255553245544
200804-201304,2008/04 - 2013/04,2010.8269,10,-0.004922804422676563
200804-201304,2008/04 - 2013/04,2010.8269,11,0.055406466126441956
200804-201304,2008/04 - 2013/04,2010.8269,12,0.024007461965084076
200804-201304,2008/04 - 2013/04,2010.8269,13,0.03288032487034798
200804-201304,2008/04 - 2013/04,2010.8269,14,0.0664404034614563
200804-201304,2008/04 - 2013/04,2010.8269,15,0.021279074251651764
200804-201304,2008/04 - 2013/04,2010.8269,16,-0.254018634557724
200804-201304,2008/04 - 2013/04,2010.8269,17,0.004570292308926582
200804-201304,2008/04 - 2013/04,2010.8269,18,-0.010370944626629353
200804-201304,2008/04 - 2013/04,2010.8269,all,0.0025706848
200805-201305,2008/05 - 2013/05,2010.9089,0,-0.18130561709403992
200805-201305,2008/05 - 2013/05,2010.9089,1,-0.02279653027653694
200805-201305,2008/05 - 2013/05,2010.9089,2,-0.17391575872898102
200805-201305,2008/05 - 2013/05,2010.9089,3,0.007588712498545647
200805-201305,2008/05 - 2013/05,2010.9089,4,0.011658849194645882
200805-201305,2008/05 - 2013/05,2010.9089,5,0.006506630685180426
200805-201305,2008/05 - 2013/05,2010.9089,6,0.010197240859270096
200805-201305,2008/05 - 2013/05,2010.9089,7,0.028361761942505836
200805-201305,2008/05 - 2013/05,2010.9089,8,0.022998759523034096
200805-201305,2008/05 - 2013/05,2010.9089,9,-0.20933255553245544
200805-201305,2008/05 - 2013/05,2010.9089,10,-0.004922804422676563
200805-201305,2008/05 - 2013/05,2010.9089,11,0.055406466126441956
200805-201305,2008/05 - 2013/05,2010.9089,12,0.024007461965084076
200805-201305,2008/05 - 2013/05,2010.9089,13,0.03288032487034798
200805-201305,2008/05 - 2013/05,2010.9089,14,0.0664404034614563
200805-201305,2008/05 - 2013/05,2010.9089,15,0.021279074251651764
200805-201305,2008/05 - 2013/05,2010.9089,16,-0.254018634557724
200805-201305,2008/05 - 2013/05,2010.9089,17,0.004570292308926582
200805-201305,2008/05 - 2013/05,2010.9089,18,-0.010370944626629353
200805-201305,2008/05 - 2013/05,2010.9089,all,0.0025706848
200806-201306,2008/06 - 2013/06,2010.9939,0,-0.15920239686965942
200806-201306,2008/06 - 2013/06,2010.9939,1,-0.07368946075439453
200806-201306,2008/06 - 2013/06,2010.9939,2,-0.1716274619102478
200806-201306,2008/06 - 2013/06,2010.9939,3,0.01374131627380848
200806-201306,2008/06 - 2013/06,2010.9939,4,0.01770765334367752
200806-201306,2008/06 - 2013/06,2010.9939,5,-0.002320326631888747
200806-201306,2008/06 - 2013/06,2010.9939,6,0.009663659147918224
200806-201306,2008/06 - 2013/06,2010.9939,7,0.029153769835829735
200806-201306,2008/06 - 2013/06,2010.9939,8,0.02271464094519615
200806-201306,2008/06 - 2013/06,2010.9939,9,-0.21943669021129608
200806-201306,2008/06 - 2013/06,2010.9939,10,0.0036015405785292387
200806-201306,2008/06 - 2013/06,2010.9939,11,0.05125685781240463
200806-201306,2008/06 - 2013/06,2010.9939,12,0.020581161603331566
200806-201306,2008/06 - 2013/06,2010.9939,13,0.035289254039525986
200806-201306,2008/06 - 2013/06,2010.9939,14,0.056957345455884933
200806-201306,2008/06 - 2013/06,2010.9939,15,0.042001038789749146
200806-201306,2008/06 - 2013/06,2010.9939,16,-0.12099055200815201
200806-201306,2008/06 - 2013/06,2010.9939,17,0.0019290150376036763
200806-201306,2008/06 - 2013/06,2010.9939,18,-0.00390979740768671
200806-201306,2008/06 - 2013/06,2010.9939,all,0.0021715683
200807-201307,2008/07 - 2013/07,2011.0759,0,-0.15920239686965942
200807-201307,2008/07 - 2013/07,2011.0759,1,-0.07368946075439453
200807-201307,2008/07 - 2013/07,2011.0759,2,-0.1716274619102478
200807-201307,2008/07 - 2013/07,2011.0759,3,0.01374131627380848
200807-201307,2008/07 - 2013/07,2011.0759,4,0.01770765334367752
200807-201307,2008/07 - 2013/07,2011.0759,5,-0.002320326631888747
200807-201307,2008/07 - 2013/07,2011.0759,6,0.009663659147918224
200807-201307,2008/07 - 2013/07,2011.0759,7,0.029153769835829735
200807-201307,2008/07 - 2013/07,2011.0759,8,0.02271464094519615
200807-201307,2008/07 - 2013/07,2011.0759,9,-0.21943669021129608
200807-201307,2008/07 - 2013/07,2011.0759,10,0.0036015405785292387
200807-201307,2008/07 - 2013/07,2011.0759,11,0.05125685781240463
200807-201307,2008/07 - 2013/07,2011.0759,12,0.020581161603331566
200807-201307,2008/07 - 2013/07,2011.0759,13,0.035289254039525986
200807-201307,2008/07 - 2013/07,2011.0759,14,0.056957345455884933
200807-201307,2008/07 - 2013/07,2011.0759,15,0.042001038789749146
200807-201307,2008/07 - 2013/07,2011.0759,16,-0.12099055200815201
200807-201307,2008/07 - 2013/07,2011.0759,17,0.0019290150376036763
200807-201307,2008/07 - 2013/07,2011.0759,18,-0.00390979740768671
200807-201307,2008/07 - 2013/07,2011.0759,all,0.0021715683
200808-201308,2008/08 - 2013/08,2011.1608,0,-0.15920239686965942
200808-201308,2008/08 - 2013/08,2011.1608,1,-0.07368946075439453
200808-201308,2008/08 - 2013/08,2011.1608,2,-0.1716274619102478
200808-201308,2008/08 - 2013/08,2011.1608,3,0.01374131627380848
200808-201308,2008/08 - 2013/08,2011.1608,4,0.01770765334367752
200808-201308,2008/08 - 2013/08,2011.1608,5,-0.002320326631888747
200808-201308,2008/08 - 2013/08,2011.1608,6,0.009663659147918224
200808-201308,2008/08 - 2013/08,2011.1608,7,0.029153769835829735
200808-201308,2008/08 - 2013/08,2011.1608,8,0.02271464094519615
200808-201308,2008/08 - 2013/08,2011.1608,9,-0.21943669021129608
200808-201308,2008/08 - 2013/08,2011.1608,10,0.0036015405785292387
200808-201308,2008/08 - 2013/08,2011.1608,11,0.05125685781240463
200808-201308,2008/08 - 2013/08,2011.1608,12,0.020581161603331566
200808-201308,2008/08 - 2013/08,2011.1608,13,0.035289254039525986
200808-201308,2008/08 - 2013/08,2011.1608,14,0.056957345455884933
200808-201308,2008/08 - 2013/08,2011.1608,15,0.042001038789749146
200808-201308,2008/08 - 2013/08,2011.1608,16,-0.12099055200815201
200808-201308,2008/08 - 2013/08,2011.1608,17,0.0019290150376036763
200808-201308,2008/08 - 2013/08,2011.1608,18,-0.00390979740768671
200808-201308,2008/08 - 2013/08,2011.1608,all,0.0021715683
200809-201309,2008/09 - 2013/09,2011.2456,0,-0.15920239686965942
200809-201309,2008/09 - 2013/09,2011.2456,1,-0.07368946075439453
200809-201309,2008/09 - 2013/09,2011.2456,2,-0.1716274619102478
200809-201309,2008/09 - 2013/09,2011.2456,3,0.01374131627380848
200809-201309,2008/09 - 2013/09,2011.2456,4,0.01770765334367752
200809-201309,2008/09 - 2013/09,2011.2456,5,-0.002320326631888747
200809-201309,2008/09 - 2013/09,2011.2456,6,0.009663659147918224
200809-201309,2008/09 - 2013/09,2011.2456,7,0.029153769835829735
200809-201309,2008/09 - 2013/09,2011.2456,8,0.02271464094519615
200809-201309,2008/09 - 2013/09,2011.2456,9,-0.21943669021129608
200809-201309,2008/09 - 2013/09,2011.2456,10,0.0036015405785292387
200809-201309,2008/09 - 2013/09,2011.2456,11,0.05125685781240463
200809-201309,2008/09 - 2013/09,2011.2456,12,0.020581161603331566
200809-201309,2008/09 - 2013/09,2011.2456,13,0.035289254039525986
200809-201309,2008/09 - 2013/09,2011.2456,14,0.056957345455884933
200809-201309,2008/09 - 2013/09,2011.2456,15,0.042001038789749146
200809-201309,2008/09 - 2013/09,2011.2456,16,-0.12099055200815201
200809-201309,2008/09 - 2013/09,2011.2456,17,0.0019290150376036763
200809-201309,2008/09 - 2013/09,2011.2456,18,-0.00390979740768671
200809-201309,2008/09 - 2013/09,2011.2456,all,0.0021715683
200810-201310,2008/10 - 2013/10,2011.3276,0,-0.1970471441745758
200810-201310,2008/10 - 2013/10,2011.3276,1,-0.09135130792856216
200810-201310,2008/10 - 2013/10,2011.3276,2,-0.1856500208377838
200810-201310,2008/10 - 2013/10,2011.3276,3,0.015131104737520218
200810-201310,2008/10 - 2013/10,2011.3276,4,0.02116718515753746
200810-201310,2008/10 - 2013/10,2011.3276,5,-0.01137651689350605
200810-201310,2008/10 - 2013/10,2011.3276,6,0.010338188149034977
200810-201310,2008/10 - 2013/10,2011.3276,7,0.03373522311449051
200810-201310,2008/10 - 2013/10,2011.3276,8,0.024025749415159225
200810-201310,2008/10 - 2013/10,2011.3276,9,-0.22754861414432526
200810-201310,2008/10 - 2013/10,2011.3276,10,0.012808454222977161
200810-201310,2008/10 - 2013/10,2011.3276,11,0.04985892027616501
200810-201310,2008/10 - 2013/10,2011.3276,12,0.020998207852244377
200810-201310,2008/10 - 2013/10,2011.3276,13,0.03914976119995117
200810-201310,2008/10 - 2013/10,2011.3276,14,0.05717999488115311
200810-201310,2008/10 - 2013/10,2011.3276,15,0.031492240726947784
200810-201310,2008/10 - 2013/10,2011.3276,16,-0.08150100708007812
200810-201310,2008/10 - 2013/10,2011.3276,17,-0.027764834463596344
200810-201310,2008/10 - 2013/10,2011.3276,18,-3.198341073584743e-05
200810-201310,2008/10 - 2013/10,2011.3276,all,0.0016485548
200811-201311,2008/11 - 2013/11,2011.4125,0,-0.1970471441745758
200811-201311,2008/11 - 2013/11,2011.4125,1,-0.09135130792856216
200811-201311,2008/11 - 2013/11,2011.4125,2,-0.1856500208377838
200811-201311,2008/11 - 2013/11,2011.4125,3,0.015131104737520218
200811-201311,2008/11 - 2013/11,2011.4125,4,0.02116718515753746
200811-201311,2008/11 - 2013/11,2011.4125,5,-0.01137651689350605
200811-201311,2008/11 - 2013/11,2011.4125,6,0.010338188149034977
200811-201311,2008/11 - 2013/11,2011.4125,7,0.03373522311449051
200811-201311,2008/11 - 2013/11,2011.4125,8,0.024025749415159225
200811-201311,2008/11 - 2013/11,2011.4125,9,-0.22754861414432526
200811-201311,2008/11 - 2013/11,2011.4125,10,0.012808454222977161
200811-201311,2008/11 - 2013/11,2011.4125,11,0.04985892027616501
200811-201311,2008/11 - 2013/11,2011.4125,12,0.020998207852244377
200811-201311,2008/11 - 2013/11,2011.4125,13,0.03914976119995117
200811-201311,2008/11 - 2013/11,2011.4125,14,0.05717999488115311
200811-201311,2008/11 - 2013/11,2011.4125,15,0.031492240726947784
200811-201311,2008/11 - 2013/11,2011.4125,16,-0.08150100708007812
200811-201311,2008/11 - 2013/11,2011.4125,17,-0.027764834463596344
200811-201311,2008/11 - 2013/11,2011.4125,18,-3.198341073584743e-05
200811-201311,2008/11 - 2013/11,2011.4125,all,0.0016485548
200812-201312,2008/12 - 2013/12,2011.4945,0,-0.1970471441745758
200812-201312,2008/12 - 2013/12,2011.4945,1,-0.09135130792856216
200812-201312,2008/12 - 2013/12,2011.4945,2,-0.1856500208377838
200812-201312,2008/12 - 2013/12,2011.4945,3,0.015131104737520218
200812-201312,2008/12 - 2013/12,2011.4945,4,0.02116718515753746
200812-201312,2008/12 - 2013/12,2011.4945,5,-0.01137651689350605
200812-201312,2008/12 - 2013/12,2011.4945,6,0.010338188149034977
200812-201312,2008/12 - 2013/12,2011.4945,7,0.03373522311449051
200812-201312,2008/12 - 2013/12,2011.4945,8,0.024025749415159225
200812-201312,2008/12 - 2013/12,2011.4945,9,-0.22754861414432526
200812-201312,2008/12 - 2013/12,2011.4945,10,0.012808454222977161
200812-201312,2008/12 - 2013/12,2011.4945,11,0.04985892027616501
200812-201312,2008/12 - 2013/12,2011.4945,12,0.020998207852244377
200812-201312,2008/12 - 2013/12,2011.4945,13,0.03914976119995117
200812-201312,2008/12 - 2013/12,2011.4945,14,0.05717999488115311
200812-201312,2008/12 - 2013/12,2011.4945,15,0.031492240726947784
200812-201312,2008/12 - 2013/12,2011.4945,16,-0.08150100708007812
200812-201312,2008/12 - 2013/12,2011.4945,17,-0.027764834463596344
200812-201312,2008/12 - 2013/12,2011.4945,18,-3.198341073584743e-05
200812-201312,2008/12 - 2013/12,2011.4945,all,0.0016485548
200901-201401,2009/01 - 2014/01,2011.5795,0,-0.1970471441745758
